# gridcell_lon=-3.50000, gridcell_lat=37.50000
times_utc,alpha,beta,ssa,pwater,pressure,ozone,albedo
2022-11-07 01:30:00,1.27256,0.01153,0.93185,0.54969,919.36633,0.26921,0.18097
2022-11-07 02:30:00,1.27249,0.01159,0.93186,0.58916,919.36201,0.26923,0.18097
2022-11-07 03:30:00,1.27734,0.01171,0.93186,0.64796,919.35769,0.26925,0.18096
2022-11-07 04:30:00,1.28555,0.0118,0.93187,0.71887,919.35337,0.26927,0.18095
2022-11-07 05:30:00,1.29685,0.01177,0.93188,0.79797,919.34905,0.2693,0.18094
2022-11-07 06:30:00,1.3062,0.01172,0.93189,0.89171,919.34472,0.26932,0.18094
2022-11-07 07:30:00,1.31082,0.01181,0.9319,1.00927,919.3404,0.26934,0.18093
2022-11-07 08:30:00,1.31215,0.01208,0.93191,1.14793,919.33608,0.26936,0.18092
2022-11-07 09:30:00,1.30156,0.0129,0.93192,1.27176,919.33176,0.26938,0.18091
2022-11-07 10:30:00,1.33176,0.01322,0.93192,1.36435,919.32743,0.2694,0.18091
2022-11-07 11:30:00,1.35911,0.01373,0.93193,1.4249,919.32311,0.26942,0.1809
2022-11-07 12:30:00,1.5121,0.01221,0.93194,1.45107,919.31879,0.26944,0.18089
2022-11-07 13:30:00,1.52462,0.01265,0.93195,1.44871,919.31447,0.26946,0.18089
2022-11-07 14:30:00,1.54494,0.01262,0.93196,1.42915,919.31015,0.26949,0.18088
2022-11-07 15:30:00,1.19832,0.01899,0.93197,1.41971,919.30582,0.26951,0.18087
2022-11-07 16:30:00,1.22047,0.01868,0.93198,1.42514,919.3015,0.26953,0.18086
2022-11-07 17:30:00,1.25467,0.01837,0.93199,1.4302,919.29718,0.26955,0.18086
2022-11-07 18:30:00,1.30096,0.01816,0.93199,1.42044,919.29286,0.26957,0.18085
2022-11-07 19:30:00,1.35476,0.01802,0.932,1.39154,919.28854,0.26959,0.18084
2022-11-07 20:30:00,1.40373,0.01763,0.93201,1.34859,919.28421,0.26961,0.18083
2022-11-07 21:30:00,1.43216,0.01725,0.93202,1.29393,919.27989,0.26963,0.18083
2022-11-07 22:30:00,1.43498,0.01709,0.93203,1.22871,919.27557,0.26965,0.18082
2022-11-07 23:30:00,1.41286,0.01729,0.93204,1.16735,919.27125,0.26967,0.18081
2022-11-08 00:30:00,1.3717,0.01803,0.93205,1.12519,919.26692,0.2697,0.1808
2022-11-08 01:30:00,1.3214,0.01926,0.93205,1.10686,919.2626,0.26972,0.1808
2022-11-08 02:30:00,1.27745,0.02032,0.93206,1.10493,919.25828,0.26974,0.18079
2022-11-08 03:30:00,1.23944,0.02084,0.93207,1.10298,919.25396,0.26976,0.18078
2022-11-08 04:30:00,1.20333,0.02088,0.93208,1.07797,919.24964,0.26978,0.18078
2022-11-08 05:30:00,1.16266,0.02083,0.93209,1.04009,919.24531,0.2698,0.18077
2022-11-08 06:30:00,1.12449,0.02097,0.9321,1.02256,919.24099,0.26982,0.18076
2022-11-08 07:30:00,1.0959,0.02102,0.93211,1.02884,919.23667,0.26984,0.18075
2022-11-08 08:30:00,1.07394,0.02123,0.93211,1.05184,919.23235,0.26986,0.18075
2022-11-08 09:30:00,1.05806,0.0213,0.93212,1.08312,919.22803,0.26989,0.18074
2022-11-08 10:30:00,1.06115,0.0208,0.93213,1.11991,919.2237,0.26991,0.18073
2022-11-08 11:30:00,1.09378,0.02001,0.93214,1.17576,919.21938,0.26993,0.18072
2022-11-08 12:30:00,0.82517,0.03408,0.93215,1.25068,919.21506,0.26995,0.18072
2022-11-08 13:30:00,0.76305,0.03937,0.93216,1.33526,919.21074,0.26997,0.18071
2022-11-08 14:30:00,0.69995,0.04335,0.93217,1.4147,919.20641,0.26999,0.1807
2022-11-08 15:30:00,0.66934,0.04504,0.93218,1.48129,919.20209,0.27001,0.18069
2022-11-08 16:30:00,0.66057,0.0454,0.93218,1.54242,919.19777,0.27003,0.18069
2022-11-08 17:30:00,0.65823,0.04608,0.93219,1.60244,919.19345,0.27005,0.18068
2022-11-08 18:30:00,0.65891,0.04713,0.9322,1.6543,919.18913,0.27008,0.18067
2022-11-08 19:30:00,0.65983,0.04799,0.93221,1.68392,919.1848,0.2701,0.18067
2022-11-08 20:30:00,0.65508,0.04841,0.93222,1.68772,919.18048,0.27012,0.18066
2022-11-08 21:30:00,0.64846,0.04908,0.93223,1.69001,919.17616,0.27014,0.18065
2022-11-08 22:30:00,0.65383,0.04894,0.93224,1.70484,919.17184,0.27016,0.18064
2022-11-08 23:30:00,0.66571,0.04763,0.93224,1.73452,919.16751,0.27018,0.18064
2022-11-09 00:30:00,0.74214,0.05027,0.93225,1.77044,919.16319,0.2702,0.18063
2022-11-09 01:30:00,0.79974,0.05124,0.93226,1.78995,919.15887,0.27022,0.18062
2022-11-09 02:30:00,0.81805,0.04669,0.93227,1.78838,919.15455,0.27024,0.18061
2022-11-09 03:30:00,0.89134,0.0458,0.93228,1.77275,919.15023,0.27026,0.18061
2022-11-09 04:30:00,0.92925,0.04455,0.93229,1.76182,919.1459,0.27029,0.1806
2022-11-09 05:30:00,0.92835,0.0418,0.9323,1.76492,919.14158,0.27031,0.18059
2022-11-09 06:30:00,0.94712,0.04326,0.93231,1.80941,919.13726,0.27033,0.18058
2022-11-09 07:30:00,0.95661,0.04331,0.93231,1.89296,919.13294,0.27035,0.18058
2022-11-09 08:30:00,0.95765,0.04086,0.93232,1.98513,919.12862,0.27037,0.18057
2022-11-09 09:30:00,0.92289,0.04108,0.93233,2.05696,919.12429,0.27039,0.18056
2022-11-09 10:30:00,0.9446,0.03546,0.93234,2.09989,919.11997,0.27041,0.18056
2022-11-09 11:30:00,0.96295,0.03286,0.93235,2.12092,919.11565,0.27043,0.18055
2022-11-09 12:30:00,1.09897,0.02415,0.93236,2.13956,919.11133,0.27045,0.18054
2022-11-09 13:30:00,1.16966,0.02277,0.93237,2.16059,919.107,0.27048,0.18053
2022-11-09 14:30:00,1.243,0.02164,0.93237,2.15894,919.10268,0.2705,0.18053
2022-11-09 15:30:00,1.32222,0.01837,0.93238,2.11352,919.09836,0.27052,0.18052
2022-11-09 16:30:00,1.36779,0.01748,0.93239,2.03378,919.09404,0.27054,0.18051
2022-11-09 17:30:00,1.39868,0.01722,0.9324,1.94628,919.08972,0.27056,0.1805
2022-11-09 18:30:00,1.42419,0.0174,0.93241,1.85334,919.08539,0.27058,0.1805
2022-11-09 19:30:00,1.44135,0.01659,0.93242,1.75491,919.08107,0.2706,0.18049
2022-11-09 20:30:00,1.43945,0.01549,0.93243,1.65177,919.07675,0.27062,0.18048
2022-11-09 21:30:00,1.41916,0.01438,0.93244,1.54474,919.07243,0.27064,0.18047
2022-11-09 22:30:00,1.38206,0.01349,0.93244,1.44278,919.06811,0.27067,0.18047
2022-11-09 23:30:00,1.33261,0.01282,0.93245,1.35839,919.06378,0.27069,0.18046
2022-11-10 00:30:00,1.28279,0.01234,0.93246,1.28338,919.05946,0.27071,0.18045
2022-11-10 01:30:00,1.24211,0.01205,0.93247,1.21422,919.05514,0.27073,0.18045
2022-11-10 02:30:00,1.21186,0.01187,0.93248,1.15327,919.05082,0.27075,0.18044
2022-11-10 03:30:00,1.20089,0.01237,0.93249,1.11108,919.04649,0.27077,0.18043
2022-11-10 04:30:00,1.20009,0.01265,0.9325,1.07905,919.04217,0.27079,0.18042
2022-11-10 05:30:00,1.21673,0.01179,0.9325,1.04547,919.03785,0.27081,0.18042
2022-11-10 06:30:00,1.24711,0.01174,0.93251,1.01229,919.03353,0.27083,0.18041
2022-11-10 07:30:00,1.28087,0.01125,0.93252,0.98458,919.02921,0.27085,0.1804
2022-11-10 08:30:00,1.33729,0.01001,0.93253,0.96664,919.02488,0.27088,0.18039
2022-11-10 09:30:00,1.36556,0.00932,0.93254,0.95806,919.02056,0.2709,0.18039
2022-11-10 10:30:00,1.37093,0.00915,0.93255,0.9537,919.01624,0.27092,0.18038
2022-11-10 11:30:00,1.37687,0.00913,0.93256,0.95478,919.01192,0.27094,0.18037
2022-11-10 12:30:00,1.0186,0.01657,0.93257,0.95193,919.0076,0.27096,0.18036
2022-11-10 13:30:00,1.05254,0.01568,0.93257,0.93814,919.00327,0.27098,0.18036
2022-11-10 14:30:00,1.08874,0.01467,0.93258,0.9138,918.99895,0.271,0.18035
2022-11-10 15:30:00,0.98505,0.01743,0.93259,0.88089,918.99463,0.27102,0.18034
2022-11-10 16:30:00,1.00698,0.01683,0.9326,0.85858,918.99031,0.27104,0.18034
2022-11-10 17:30:00,1.02582,0.01664,0.93261,0.86479,918.98598,0.27107,0.18033
2022-11-10 18:30:00,1.04841,0.01673,0.93262,0.89563,918.98166,0.27109,0.18032
2022-11-10 19:30:00,1.08144,0.0171,0.93263,0.94601,918.97734,0.27111,0.18031
2022-11-10 20:30:00,1.12024,0.01779,0.93263,1.00732,918.97302,0.27113,0.18031
2022-11-10 21:30:00,1.15781,0.01888,0.93264,1.06983,918.9687,0.27115,0.1803
2022-11-10 22:30:00,1.1963,0.0199,0.93265,1.11477,918.96437,0.27117,0.18029
2022-11-10 23:30:00,1.23991,0.01987,0.93266,1.13469,918.96005,0.27119,0.18028
2022-11-11 00:30:00,1.28331,0.01919,0.93267,1.14915,918.95573,0.27121,0.18028
2022-11-11 01:30:00,1.32124,0.01903,0.93268,1.16752,918.95141,0.27123,0.18027
2022-11-11 02:30:00,1.33754,0.01916,0.93269,1.18901,918.94708,0.27126,0.18026
2022-11-11 03:30:00,1.33496,0.01978,0.9327,1.21402,918.94276,0.27128,0.18025
2022-11-11 04:30:00,1.32795,0.02039,0.9327,1.23786,918.93844,0.2713,0.18025
2022-11-11 05:30:00,1.30545,0.02023,0.93271,1.25779,918.93412,0.27132,0.18024
2022-11-11 06:30:00,1.27235,0.02015,0.93272,1.27811,918.9298,0.27134,0.18023
2022-11-11 07:30:00,1.23366,0.0201,0.93273,1.31171,918.92547,0.27136,0.18023
2022-11-11 08:30:00,1.21621,0.01981,0.93274,1.36164,918.92115,0.27138,0.18022
2022-11-11 09:30:00,1.18364,0.01957,0.93275,1.4108,918.91683,0.2714,0.18021
2022-11-11 10:30:00,1.13854,0.02029,0.93276,1.46622,918.91251,0.27142,0.1802
2022-11-11 11:30:00,1.06812,0.02456,0.93276,1.54353,918.90819,0.27144,0.1802
2022-11-11 12:30:00,0.94578,0.03694,0.93277,1.62045,918.90386,0.27147,0.18019
2022-11-11 13:30:00,0.88144,0.04992,0.93278,1.68056,918.89954,0.27149,0.18018
2022-11-11 14:30:00,0.84179,0.05977,0.93279,1.72344,918.89522,0.27151,0.18017
2022-11-11 15:30:00,0.8085,0.06585,0.9328,1.75691,918.8909,0.27153,0.18017
2022-11-11 16:30:00,0.7565,0.06933,0.93281,1.76851,918.88657,0.27155,0.18016
2022-11-11 17:30:00,0.69336,0.06974,0.93282,1.75045,918.88225,0.27157,0.18015
2022-11-11 18:30:00,0.65383,0.06914,0.93283,1.73319,918.87793,0.27159,0.18014
2022-11-11 19:30:00,0.65422,0.06857,0.93283,1.73471,918.87361,0.27161,0.18014
2022-11-11 20:30:00,0.68027,0.06759,0.93284,1.76514,918.86929,0.27163,0.18013
2022-11-11 21:30:00,0.72261,0.06518,0.93285,1.79638,918.86496,0.27166,0.18012
2022-11-11 22:30:00,0.79436,0.0606,0.93286,1.77529,918.86064,0.27168,0.18012
2022-11-11 23:30:00,0.83492,0.05222,0.93287,1.69015,918.85632,0.2717,0.18011
2022-11-12 00:30:00,0.83103,0.0469,0.93288,1.58819,918.852,0.27172,0.1801
2022-11-12 01:30:00,0.81231,0.04602,0.93289,1.50852,918.84768,0.27174,0.18009
2022-11-12 02:30:00,0.78345,0.04579,0.93289,1.47574,918.84335,0.27176,0.18009
2022-11-12 03:30:00,0.77772,0.04604,0.9329,1.49647,918.83903,0.27178,0.18008
2022-11-12 04:30:00,0.80873,0.04653,0.93291,1.53476,918.83471,0.2718,0.18007
2022-11-12 05:30:00,0.82338,0.04678,0.93292,1.57071,918.83039,0.27182,0.18006
2022-11-12 06:30:00,0.81833,0.04871,0.93293,1.59846,918.82606,0.27185,0.18006
2022-11-12 07:30:00,0.80773,0.05115,0.93294,1.61923,918.82174,0.27187,0.18005
2022-11-12 08:30:00,0.78606,0.05017,0.93295,1.63259,918.81742,0.27189,0.18004
2022-11-12 09:30:00,0.85838,0.04104,0.93295,1.63425,918.8131,0.27191,0.18003
2022-11-12 10:30:00,0.70201,0.05103,0.93296,1.6312,918.80878,0.27193,0.18003
2022-11-12 11:30:00,0.59874,0.06094,0.93297,1.62339,918.80445,0.27195,0.18002
2022-11-12 12:30:00,0.55157,0.06933,0.93298,1.62571,918.80013,0.27197,0.18001
2022-11-12 13:30:00,0.54668,0.07426,0.93299,1.62804,918.79581,0.27199,0.18001
2022-11-12 14:30:00,0.52834,0.07244,0.933,1.60456,918.79149,0.27201,0.18
2022-11-12 15:30:00,0.46362,0.07728,0.93301,1.55727,918.78717,0.27203,0.17999
2022-11-12 16:30:00,0.42659,0.07718,0.93302,1.49983,918.78284,0.27206,0.17998
2022-11-12 17:30:00,0.41665,0.0755,0.93302,1.44439,918.77852,0.27208,0.17998
2022-11-12 18:30:00,0.42798,0.07182,0.93303,1.38623,918.7742,0.2721,0.17997
2022-11-12 19:30:00,0.45032,0.06837,0.93304,1.33356,918.76988,0.27212,0.17996
2022-11-12 20:30:00,0.4672,0.06593,0.93305,1.28819,918.76555,0.27214,0.17995
2022-11-12 21:30:00,0.47722,0.06448,0.93306,1.24006,918.76123,0.27216,0.17995
2022-11-12 22:30:00,0.48444,0.06408,0.93307,1.19783,918.75691,0.27218,0.17994
2022-11-12 23:30:00,0.48708,0.06443,0.93308,1.16575,918.75259,0.2722,0.17993
2022-11-13 00:30:00,0.48772,0.06427,0.93308,1.1368,918.74827,0.27222,0.17992
2022-11-13 01:30:00,0.48915,0.06351,0.93309,1.11333,918.74394,0.27225,0.17992
2022-11-13 02:30:00,0.48764,0.06241,0.9331,1.09613,918.73962,0.27227,0.17991
2022-11-13 03:30:00,0.48456,0.06142,0.93311,1.09652,918.7353,0.27229,0.1799
2022-11-13 04:30:00,0.48382,0.06053,0.93312,1.11295,918.73098,0.27231,0.1799
2022-11-13 05:30:00,0.48631,0.05956,0.93313,1.13058,918.72665,0.27233,0.17989
2022-11-13 06:30:00,0.49288,0.05853,0.93314,1.14744,918.72233,0.27235,0.17988
2022-11-13 07:30:00,0.5034,0.05728,0.93315,1.16112,918.71801,0.27237,0.17987
2022-11-13 08:30:00,0.51696,0.05577,0.93315,1.17281,918.71369,0.27239,0.17987
2022-11-13 09:30:00,0.53271,0.05405,0.93316,1.17903,918.70937,0.27241,0.17986
2022-11-13 10:30:00,0.54961,0.05246,0.93317,1.18175,918.70504,0.27244,0.17985
2022-11-13 11:30:00,0.56335,0.0513,0.93318,1.18641,918.70072,0.27246,0.17984
2022-11-13 12:30:00,0.62324,0.04269,0.93319,1.19378,918.6964,0.27248,0.17984
2022-11-13 13:30:00,0.64871,0.0418,0.9332,1.20586,918.69208,0.2725,0.17983
2022-11-13 14:30:00,0.68819,0.04063,0.93321,1.23435,918.68776,0.27252,0.17982
2022-11-13 15:30:00,0.72975,0.03882,0.93321,1.29214,918.68343,0.27254,0.17981
2022-11-13 16:30:00,0.77457,0.03734,0.93322,1.38628,918.67911,0.27256,0.17981
2022-11-13 17:30:00,0.81438,0.03767,0.93323,1.4867,918.67479,0.27258,0.1798
2022-11-13 18:30:00,0.84269,0.03965,0.93324,1.54258,918.67047,0.2726,0.17979
2022-11-13 19:30:00,0.85741,0.04222,0.93325,1.53987,918.66614,0.27262,0.17979
2022-11-13 20:30:00,0.8496,0.04411,0.93326,1.49421,918.66182,0.27265,0.17978
2022-11-13 21:30:00,0.82537,0.04703,0.93327,1.4544,918.6575,0.27267,0.17977
2022-11-13 22:30:00,0.79628,0.05011,0.93328,1.43061,918.65318,0.27269,0.17976
2022-11-13 23:30:00,0.76806,0.05205,0.93328,1.41775,918.64886,0.27271,0.17976
2022-11-14 00:30:00,0.74808,0.05305,0.93329,1.41073,918.64453,0.27273,0.17975
2022-11-14 01:30:00,0.74333,0.05345,0.9333,1.40917,918.64021,0.27275,0.17974
2022-11-14 02:30:00,0.74838,0.05163,0.93331,1.39118,918.63589,0.27277,0.17973
2022-11-14 03:30:00,0.7654,0.0478,0.93332,1.33804,918.63157,0.27279,0.17973
2022-11-14 04:30:00,0.78867,0.04353,0.93333,1.28719,918.62725,0.27281,0.17972
2022-11-14 05:30:00,0.80331,0.0407,0.93334,1.27274,918.62292,0.27284,0.17971
2022-11-14 06:30:00,0.80825,0.04044,0.93334,1.27512,918.6186,0.27286,0.1797
2022-11-14 07:30:00,0.81519,0.0409,0.93335,1.27277,918.61428,0.27288,0.1797
2022-11-14 08:30:00,0.82001,0.03988,0.93336,1.2755,918.60996,0.2729,0.17969
2022-11-14 09:30:00,1.02665,0.02266,0.93337,1.30596,918.60563,0.27292,0.17968
2022-11-14 10:30:00,1.08507,0.02048,0.93338,1.36335,918.60131,0.27294,0.17968
2022-11-14 11:30:00,1.13374,0.02096,0.93339,1.43557,918.59699,0.27296,0.17967
2022-11-14 12:30:00,1.17886,0.02146,0.9334,1.51401,918.59267,0.27298,0.17966
2022-11-14 13:30:00,1.1976,0.02164,0.93341,1.57686,918.58835,0.273,0.17965
2022-11-14 14:30:00,1.23068,0.02096,0.93341,1.60967,918.58402,0.27303,0.17965
2022-11-14 15:30:00,1.10039,0.02542,0.93342,1.59601,918.5797,0.27305,0.17964
2022-11-14 16:30:00,1.11162,0.02409,0.93343,1.55383,918.57538,0.27307,0.17963
2022-11-14 17:30:00,1.09331,0.02392,0.93344,1.50513,918.57106,0.27309,0.17962
2022-11-14 18:30:00,1.04968,0.0245,0.93345,1.44938,918.56674,0.27311,0.17962
2022-11-14 19:30:00,1.00769,0.02498,0.93346,1.38895,918.56241,0.27313,0.17961
2022-11-14 20:30:00,0.97918,0.02532,0.93347,1.34101,918.55809,0.27315,0.1796
2022-11-14 21:30:00,0.95722,0.02586,0.93347,1.32861,918.55377,0.27317,0.17959
2022-11-14 22:30:00,0.93385,0.02759,0.93348,1.35897,918.54945,0.27319,0.17959
2022-11-14 23:30:00,0.90583,0.03147,0.93349,1.41667,918.54512,0.27321,0.17958
2022-11-15 00:30:00,0.87705,0.03803,0.9335,1.48691,918.5408,0.27324,0.17957
2022-11-15 01:30:00,0.83911,0.04242,0.93351,1.55596,918.53648,0.27326,0.17956
2022-11-15 02:30:00,0.79562,0.04164,0.93352,1.62077,918.53216,0.27328,0.17956
2022-11-15 03:30:00,0.83831,0.04264,0.93353,1.68483,918.52784,0.2733,0.17955
2022-11-15 04:30:00,0.88335,0.0394,0.93354,1.75358,918.52351,0.27332,0.17954
2022-11-15 05:30:00,0.88271,0.03366,0.93354,1.82474,918.51919,0.27334,0.17954
2022-11-15 06:30:00,0.92003,0.03301,0.93355,1.86546,918.51487,0.27336,0.17953
2022-11-15 07:30:00,0.94782,0.03154,0.93356,1.8578,918.51055,0.27338,0.17952
2022-11-15 08:30:00,0.96423,0.02704,0.93357,1.84233,918.50622,0.2734,0.17951
2022-11-15 09:30:00,1.02776,0.02303,0.93358,1.85494,918.5019,0.27343,0.17951
2022-11-15 10:30:00,1.09537,0.02019,0.93359,1.91833,918.49758,0.27345,0.1795
2022-11-15 11:30:00,1.13544,0.01855,0.9336,2.02465,918.49326,0.27347,0.17949
2022-11-15 12:30:00,1.03922,0.0208,0.9336,2.11761,918.48894,0.27349,0.17948
2022-11-15 13:30:00,1.11968,0.01841,0.93361,2.12059,918.48461,0.27351,0.17948
2022-11-15 14:30:00,1.18217,0.01625,0.93362,1.99327,918.48029,0.27353,0.17947
2022-11-15 15:30:00,1.06781,0.01945,0.93363,1.82304,918.47597,0.27355,0.17946
2022-11-15 16:30:00,0.95571,0.02243,0.93364,1.73243,918.47165,0.27357,0.17945
2022-11-15 17:30:00,0.84317,0.02818,0.93365,1.7365,918.46733,0.27359,0.17945
2022-11-15 18:30:00,0.81577,0.03786,0.93366,1.83414,918.463,0.27362,0.17944
2022-11-15 19:30:00,0.79932,0.04624,0.93367,2.00677,918.45868,0.27364,0.17943
2022-11-15 20:30:00,0.80002,0.04414,0.93367,2.18656,918.45436,0.27366,0.17943
2022-11-15 21:30:00,0.81751,0.04669,0.93368,2.34037,918.45004,0.27368,0.17942
2022-11-15 22:30:00,0.81481,0.04596,0.93369,2.46682,918.44571,0.2737,0.17941
2022-11-15 23:30:00,0.80479,0.03939,0.9337,2.51844,918.44139,0.27372,0.1794
2022-11-16 00:30:00,0.89246,0.03593,0.93371,2.48639,918.43707,0.27374,0.1794
2022-11-16 01:30:00,0.96148,0.03079,0.93372,2.5372,918.43275,0.27376,0.17939
2022-11-16 02:30:00,1.0221,0.02631,0.93373,2.6576,918.42843,0.27378,0.17938
2022-11-16 03:30:00,1.09215,0.02956,0.93373,2.76707,918.4241,0.2738,0.17937
2022-11-16 04:30:00,1.12423,0.02794,0.93374,2.7866,918.41978,0.27383,0.17937
2022-11-16 05:30:00,1.16695,0.02343,0.93375,2.72415,918.41546,0.27385,0.17936
2022-11-16 06:30:00,1.21834,0.02197,0.93376,2.6008,918.41114,0.27387,0.17935
2022-11-16 07:30:00,1.16362,0.02334,0.93377,2.50173,918.40682,0.27389,0.17934
2022-11-16 08:30:00,1.11285,0.0207,0.93378,2.47147,918.40249,0.27391,0.17934
2022-11-16 09:30:00,1.10308,0.02181,0.93379,2.51065,918.39817,0.27393,0.17933
2022-11-16 10:30:00,1.10771,0.02095,0.93379,2.57241,918.39385,0.27395,0.17932
2022-11-16 11:30:00,1.11567,0.01782,0.9338,2.62326,918.38953,0.27397,0.17932
2022-11-16 12:30:00,1.10645,0.01788,0.93381,2.63512,918.3852,0.27399,0.17931
2022-11-16 13:30:00,1.09425,0.02031,0.93382,2.61729,918.38088,0.27402,0.1793
2022-11-16 14:30:00,1.11034,0.02164,0.93383,2.60638,918.37656,0.27404,0.17929
2022-11-16 15:30:00,1.06237,0.02459,0.93384,2.64244,918.37224,0.27406,0.17929
2022-11-16 16:30:00,1.03195,0.02686,0.93385,2.69394,918.36792,0.27408,0.17928
2022-11-16 17:30:00,0.96136,0.02989,0.93386,2.74324,918.36359,0.2741,0.17927
2022-11-16 18:30:00,0.91506,0.03134,0.93386,2.7872,918.35927,0.27412,0.17926
2022-11-16 19:30:00,0.8785,0.03157,0.93387,2.8141,918.35495,0.27414,0.17926
2022-11-16 20:30:00,0.86202,0.03175,0.93388,2.75746,918.35063,0.27416,0.17925
2022-11-16 21:30:00,0.85333,0.0329,0.93389,2.53047,918.34631,0.27418,0.17924
2022-11-16 22:30:00,0.83122,0.03407,0.9339,2.25565,918.34198,0.27421,0.17923
2022-11-16 23:30:00,0.82345,0.03217,0.93391,2.15654,918.33766,0.27423,0.17923
2022-11-17 00:30:00,0.94893,0.03252,0.93392,2.2386,918.33334,0.27425,0.17922
2022-11-17 01:30:00,1.01071,0.02528,0.93392,2.18473,918.32902,0.27427,0.17921
2022-11-17 02:30:00,0.99778,0.0184,0.93393,1.96291,918.32469,0.27429,0.17921
2022-11-17 03:30:00,1.04215,0.0207,0.93394,1.78172,918.32037,0.27431,0.1792
2022-11-17 04:30:00,1.07714,0.01998,0.93395,1.68563,918.31605,0.27433,0.17919
2022-11-17 05:30:00,1.09117,0.01697,0.93396,1.64509,918.31173,0.27435,0.17918
2022-11-17 06:30:00,1.13253,0.01865,0.93397,1.64915,918.30741,0.27437,0.17918
2022-11-17 07:30:00,1.16928,0.0164,0.93398,1.64546,918.30308,0.27439,0.17917
2022-11-17 08:30:00,1.20861,0.01332,0.93399,1.61115,918.29876,0.27442,0.17916
2022-11-17 09:30:00,1.22866,0.01626,0.93399,1.57015,918.29444,0.27444,0.17915
2022-11-17 10:30:00,1.24365,0.01769,0.934,1.57101,918.29012,0.27446,0.17915
2022-11-17 11:30:00,1.2431,0.01552,0.93401,1.64891,918.28579,0.27448,0.17914
2022-11-17 12:30:00,1.03352,0.01945,0.93402,1.77558,918.28147,0.2745,0.17913
2022-11-17 13:30:00,1.25261,0.01392,0.93403,1.86626,918.27715,0.27452,0.17912
2022-11-17 14:30:00,1.36714,0.01142,0.93404,1.9265,918.27283,0.27454,0.17912
2022-11-17 15:30:00,1.18082,0.01613,0.93405,1.96877,918.26851,0.27456,0.17911
2022-11-17 16:30:00,1.17001,0.01765,0.93405,1.9837,918.26418,0.27458,0.1791
2022-11-17 17:30:00,1.11216,0.02049,0.93406,1.99158,918.25986,0.27461,0.1791
2022-11-17 18:30:00,1.06727,0.02534,0.93407,1.99944,918.25554,0.27463,0.17909
2022-11-17 19:30:00,1.03463,0.02759,0.93408,2.00961,918.25122,0.27465,0.17908
2022-11-17 20:30:00,1.00088,0.0269,0.93409,2.04715,918.2469,0.27467,0.17907
2022-11-17 21:30:00,1.0289,0.03076,0.9341,2.0948,918.24257,0.27469,0.17907
2022-11-17 22:30:00,1.06712,0.02604,0.93411,2.10975,918.23825,0.27471,0.17906
2022-11-17 23:30:00,1.10517,0.01803,0.93412,2.0968,918.23393,0.27473,0.17905
2022-11-18 00:30:00,1.15198,0.02396,0.93412,2.08284,918.22961,0.27475,0.17904
2022-11-18 01:30:00,1.13898,0.02222,0.93413,2.07978,918.22528,0.27477,0.17904
2022-11-18 02:30:00,1.08472,0.01929,0.93414,2.04944,918.22096,0.2748,0.17903
2022-11-18 03:30:00,1.05336,0.02689,0.93415,1.98443,918.21664,0.27482,0.17902
2022-11-18 04:30:00,0.99883,0.02728,0.93416,1.92056,918.21232,0.27484,0.17901
2022-11-18 05:30:00,0.98334,0.02289,0.93417,1.87293,918.208,0.27486,0.17901
2022-11-18 06:30:00,1.03805,0.02486,0.93418,1.84837,918.20367,0.27488,0.179
2022-11-18 07:30:00,1.08225,0.02362,0.93418,1.831,918.19935,0.2749,0.17899
2022-11-18 08:30:00,1.12,0.02007,0.93419,1.83833,918.19503,0.27492,0.17899
2022-11-18 09:30:00,1.12115,0.02166,0.9342,1.90735,918.19071,0.27494,0.17898
2022-11-18 10:30:00,1.13404,0.02374,0.93421,1.84182,918.18639,0.27496,0.17897
2022-11-18 11:30:00,1.23469,0.01626,0.93422,1.56796,918.18206,0.27498,0.17896
2022-11-18 12:30:00,1.01858,0.01954,0.93423,1.30348,918.17774,0.27501,0.17896
2022-11-18 13:30:00,1.13089,0.01644,0.93424,1.16793,918.17342,0.27503,0.17895
2022-11-18 14:30:00,1.11165,0.01831,0.93425,1.14023,918.1691,0.27505,0.17894
2022-11-18 15:30:00,1.11665,0.01908,0.93425,1.10509,918.16477,0.27507,0.17893
2022-11-18 16:30:00,1.1194,0.01982,0.93426,1.01801,918.16045,0.27509,0.17893
2022-11-18 17:30:00,1.10396,0.02106,0.93427,0.93016,918.15613,0.27511,0.17892
2022-11-18 18:30:00,1.09779,0.02297,0.93428,0.86926,918.15181,0.27513,0.17891
2022-11-18 19:30:00,1.07095,0.02129,0.93429,0.83179,918.14749,0.27515,0.1789
2022-11-18 20:30:00,1.03604,0.01995,0.9343,0.81013,918.14316,0.27517,0.1789
2022-11-18 21:30:00,0.99926,0.02102,0.93431,0.82441,918.13884,0.2752,0.17889
2022-11-18 22:30:00,0.97288,0.02368,0.93431,0.87327,918.13452,0.27522,0.17888
2022-11-18 23:30:00,0.97989,0.02777,0.93432,0.93733,918.1302,0.27524,0.17888
2022-11-19 00:30:00,1.03757,0.03319,0.93433,0.97991,918.12588,0.27526,0.17887
2022-11-19 01:30:00,1.09527,0.03245,0.93434,0.9767,918.12155,0.27528,0.17886
2022-11-19 02:30:00,1.11265,0.0289,0.93435,0.96332,918.11723,0.2753,0.17885
